"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"Michael Crabtree","WR",2018,9,"BAL","PIT",2018-11-04,"201811040rav","H","",16,23,-1.5,46.5,24,7,"outdoors","grass","55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,7,0,2,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,"70%",0,"0%",0,"0%",6.2,4800,4.7,6300,6.2,4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Moore","WR",2018,9,"BAL","PIT",2018-11-04,"201811040rav","H","",16,23,-1.5,46.5,24,7,"outdoors","grass","55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,30,0,0,0,1,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,0,0,0,0,0,24,"39%",0,"0%",15,"60%",4,3000,3.5,4500,4,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hayden Hurst","TE",2018,9,"BAL","PIT",2018-11-04,"201811040rav","H","",16,23,-1.5,46.5,24,7,"outdoors","grass","55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"44%",0,"0%",0,"0%",3.1,2600,2.6,4300,3.1,2.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"John Brown","WR",2018,9,"BAL","PIT",2018-11-04,"201811040rav","H","",16,23,-1.5,46.5,24,7,"outdoors","grass","55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"64%",0,"0%",0,"0%",4.5,5800,3,6400,4.5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matthew Stafford","QB",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,36,25,199,0,0,18,83,10,56,5,6,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,"100%",0,"0%",0,"0%",7.56,5600,6.56,7300,7.56,6.56,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kerryon Johnson","RB",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,12,37,0,6,5,3,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"56%",0,"0%",0,"0%",7.4,5600,5.9,6400,7.4,5.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenny Golladay","WR",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,8,0,8,4,3,46,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,13,0,1,1,15,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,68,"97%",0,"0%",0,"0%",8.4,5500,6.9,6200,8.4,6.9,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LeGarrette Blount","RB",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,5,8,0,7,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"16%",0,"0%",0,"0%",2,3400,1.5,5300,2,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marvin Jones","WR",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,66,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,41,0,1,1,11,0,2,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"90%",0,"0%",0,"0%",12.6,5300,9.6,6500,12.6,9.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Theo Riddick","RB",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,36,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,0,2,2,12,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"56%",0,"0%",0,"0%",10.6,3800,7.1,5200,10.6,7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luke Willson","TE",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,12,0,0,0,1,15,0,15,15,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"49%",0,"0%",9,"35%",3.7,2500,2.7,4400,3.7,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJ Jones","WR",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"51%",0,"0%",0,"0%",3.3,NA,2.3,4500,3.3,2.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Roberts","TE",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"51%",0,"0%",0,"0%",2.2,2500,1.7,5000,2.2,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brandon Powell","WR",2018,9,"DET","MIN",2018-11-04,"201811040min","A","",9,24,4.5,47.5,21.5,15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,27,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",10,"38%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kirk Cousins","QB",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,22,18,164,1,1,24,93.9,1,9,2,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,"100%",0,"0%",0,"0%",8.86,6200,7.86,8300,7.86,6.86,7.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalvin Cook","RB",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,10,89,0,70,4,4,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"57%",0,"0%",0,"0%",14.9,5300,12.9,6300,14.9,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latavius Murray","RB",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,10,31,1,9,1,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"45%",0,"0%",0,"0%",11.7,5100,11.2,6700,11.7,11.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adam Thielen","WR",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,1,5,0,5,7,4,22,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,2,1,11,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,"92%",0,"0%",1,"4%",12.7,8900,10.7,8900,12.7,10.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laquon Treadwell","WR",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,37,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"84%",0,"0%",0,"0%",5.7,3300,4.7,4700,5.7,4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kyle Rudolph","TE",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,46,"94%",0,"0%",5,"19%",4.8,3600,3.8,5700,4.8,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad Beebe","WR",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"27%",0,"0%",0,"0%",5.1,0,3.6,4500,5.1,3.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aldrick Robinson","WR",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,"53%",0,"0%",6,"23%",4,3200,3,4600,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brandon Zylstra","WR",2018,9,"MIN","DET",2018-11-04,"201811040min","H","",24,9,-4.5,47.5,26,-15,"dome","sportturf","indoors",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2%",0,"0%",17,"65%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Darnold","QB",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,39,21,229,0,4,28,31.8,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,"100%",0,"0%",0,"0%",5.16,4800,5.16,6700,1.16,1.16,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isaiah Crowell","RB",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,13,49,0,12,2,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"35%",0,"0%",0,"0%",7,4200,6.5,5700,7,6.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elijah McGuire","RB",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,7,30,0,14,5,3,37,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,0,0,0,0,3,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"55%",0,"0%",0,"0%",9.7,3000,8.2,4900,9.7,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robby Anderson","WR",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,1,1,0,1,7,4,32,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,1,1,4,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,"71%",0,"0%",0,"0%",7.3,4300,5.3,5200,7.3,5.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Herndon","TE",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,62,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,1,1,4,0,1,1,28,0,1,1,21,0,0,0,0,0,0,0,0,0,42,"64%",0,"0%",11,"39%",10.2,3000,8.2,5400,10.2,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quincy Enunwa","WR",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,40,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,"73%",0,"0%",0,"0%",7,4000,5.5,5100,7,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jermaine Kearse","WR",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,17,0,2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,"73%",0,"0%",0,"0%",5,4200,3.5,4600,5,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trenton Cannon","RB",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"11%",0,"0%",16,"57%",2.5,3600,2,5000,2.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan Leggett","TE",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,"50%",0,"0%",5,"18%",1.6,2500,1.1,4000,1.6,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eric Tomlinson","TE",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"36%",0,"0%",13,"46%",1.6,2500,1.1,4000,1.6,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deontay Burnett","WR",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,"30%",0,"0%",0,"0%",0,3300,0,4900,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andre Roberts","WR",2018,9,"NYJ","MIA",2018-11-04,"201811040mia","A","",6,13,3,43,20,7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",13,"46%",0,3300,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brock Osweiler","QB",2018,9,"MIA","NYJ",2018-11-04,"201811040mia","H","",13,6,-3,43,23,-7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,24,15,139,0,0,26,78.3,4,35,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"100%",0,"0%",0,"0%",5.96,4900,5.96,6700,5.96,5.96,5.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frank Gore","RB",2018,9,"MIA","NYJ",2018-11-04,"201811040mia","H","",13,6,-3,43,23,-7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,20,53,0,8,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"51%",0,"0%",0,"0%",6.9,3500,6.4,5400,6.9,6.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenyan Drake","RB",2018,9,"MIA","NYJ",2018-11-04,"201811040mia","H","",13,6,-3,43,23,-7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,3,9,0,5,6,4,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,3,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"49%",0,"0%",0,"0%",7.5,5300,5.5,6900,7.5,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danny Amendola","WR",2018,9,"MIA","NYJ",2018-11-04,"201811040mia","H","",13,6,-3,43,23,-7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,47,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,21,0,0,0,0,0,0,0,0,0,2,1,26,0,0,0,0,0,47,"82%",0,"0%",1,"4%",9.7,4700,7.2,5400,9.7,7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenny Stills","WR",2018,9,"MIA","NYJ",2018-11-04,"201811040mia","H","",13,6,-3,43,23,-7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"49%",0,"0%",0,"0%",2.9,4300,2.4,5500,2.9,2.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jakeem Grant","WR",2018,9,"MIA","NYJ",2018-11-04,"201811040mia","H","",13,6,-3,43,23,-7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,16,0,0,0,0,0,0,0,0,3,37,0,19,12.3,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"51%",0,"0%",6,"21%",2.6,3700,2.1,4700,2.6,2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeVante Parker","WR",2018,9,"MIA","NYJ",2018-11-04,"201811040mia","H","",13,6,-3,43,23,-7,"outdoors","grass ","87 degrees, wind 16 mph",87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,"89%",0,"0%",0,"0%",1.8,4600,1.3,5800,1.8,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
