"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"Ryan Tannehill","QB",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,39,27,331,1,2,35,82.3,4,21,4,38,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"100%",0,"0%",0,"0%",28.04,5300,25.04,7100,26.04,23.04,25.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Derrick Henry","RB",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,13,63,1,12,3,3,36,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"53%",0,"0%",0,"0%",24.9,5700,23.4,6800,24.9,23.4,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dion Lewis","RB",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,4,20,0,15,5,5,33,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"47%",0,"0%",1,"3%",9.3,3800,5.8,4700,9.3,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJ Brown","WR",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,81,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"69%",0,"0%",0,"0%",12.1,4400,10.1,5500,12.1,10.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adam Humphries","WR",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,65,0,25,0,0,0,0,0,0,0,0,1,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"64%",0,"0%",5,"17%",10.5,3800,8.5,5100,10.5,8.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corey Davis","WR",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,48,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,"78%",0,"0%",0,"0%",8.8,4600,6.8,5300,8.8,6.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajae Sharpe","WR",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,31,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"44%",0,"0%",0,"0%",5.1,3500,4.1,4700,5.1,4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalif Raymond","WR",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19,0,14,0,0,0,3,69,0,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"29%",0,"0%",9,"31%",3.9,3000,2.9,4500,3.9,2.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonnu Smith","TE",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"72%",0,"0%",5,"17%",4.8,3800,3.3,5500,4.8,3.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anthony Firkser","TE",2019,9,"TEN","CAR",2019-11-03,"201911030car","A","",20,30,3.5,43,19.75,10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"28%",0,"0%",10,"34%",0,2500,0,4700,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kyle Allen","QB",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,32,17,232,2,1,32,84.4,3,18,3,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,"100%",0,"0%",0,"0%",15.88,5200,15.88,6800,14.88,14.88,15.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Christian McCaffrey","RB",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,24,146,2,58,3,3,20,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,"86%",0,"0%",0,"0%",40.6,10000,36.1,9700,40.6,36.1,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curtis Samuel","WR",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,1,10,0,10,6,3,64,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,"75%",0,"0%",0,"0%",16.4,4300,14.9,5600,16.4,14.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reggie Bonnafon","RB",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,3,6,0,4,1,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"11%",0,"0%",18,"62%",2.3,3700,1.8,4500,2.3,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ Moore","WR",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,101,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,"94%",0,"0%",1,"3%",20.1,4800,13.6,5400,20.1,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greg Olsen","TE",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,40,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,"92%",0,"0%",1,"3%",7,3500,5.5,5300,7,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jarius Wright","WR",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,1,-7,0,-7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"51%",0,"0%",0,"0%",-0.7,3000,-0.7,4500,-0.7,-0.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greg Dortch","WR",2019,9,"CAR","TEN",2019-11-03,"201911030car","H","",30,20,-3.5,43,23.25,-10,"outdoors","grass","58 degrees, relative humidity 34%, wind 5 mph",58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,32,26,2,11,0,11,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",6,"21%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dwayne Haskins","QB",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,22,15,144,0,0,22,86.2,4,28,3,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"100%",0,"0%",0,"0%",7.16,4500,7.16,6100,7.16,7.16,7.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adrian Peterson","RB",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,18,108,0,28,1,1,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"70%",0,"0%",0,"0%",17,4200,13.5,5700,17,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wendell Smallwood","RB",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,2,5,0,3,3,2,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"36%",0,"0%",0,"0%",2.3,3500,1.3,4500,2.3,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paul Richardson","WR",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,42,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"46%",0,"0%",0,"0%",8.2,3600,6.2,4800,8.2,6.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terry McLaurin","WR",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,39,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"100%",0,"0%",0,"0%",7.9,6200,5.9,5700,7.9,5.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeremy Sprinkle","TE",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"74%",0,"0%",13,"54%",2.6,2700,2.1,4500,2.6,2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steven Sims","WR",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,3,56,0,22,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"6%",0,"0%",5,"21%",2.2,3000,1.7,4600,2.2,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trey Quinn","WR",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"60%",0,"0%",3,"13%",1.9,3200,1.4,4800,1.9,1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelvin Harmon","WR",2019,9,"WAS","BUF",2019-11-03,"201911030buf","A","",9,24,10.5,37,13.25,15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"50%",0,"0%",12,"50%",1.6,3000,1.1,4500,1.6,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Josh Allen","QB",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,20,14,160,1,0,49,110.4,2,14,8,12,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,"100%",0,"0%",0,"0%",17.6,6500,17.6,7700,17.6,17.6,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Devin Singletary","RB",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,20,95,1,17,4,3,45,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"66%",0,"0%",0,"0%",23,4700,21.5,6100,23,21.5,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frank Gore","RB",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,11,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"34%",0,"0%",0,"0%",1.5,4300,1.5,6200,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"John Brown","WR",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,76,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,"87%",0,"0%",0,"0%",11.6,6100,9.6,6200,11.6,9.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dawson Knox","TE",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,"76%",0,"0%",4,"17%",3.4,2800,2.4,4500,3.4,2.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cole Beasley","WR",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"45%",0,"0%",0,"0%",9.3,4100,8.3,5600,9.3,8.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isaiah McKenzie","WR",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,"68%",0,"0%",0,"0%",4.2,3000,2.7,4500,4.2,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyler Kroft","TE",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"26%",0,"0%",4,"17%",0,2600,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Foster","WR",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"11%",0,"0%",13,"54%",0,3200,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patrick DiMarco","FB",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"23%",0,"0%",7,"29%",0,3000,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andre Roberts","WR",2019,9,"BUF","WAS",2019-11-03,"201911030buf","H","",24,9,-10.5,37,23.75,-15,"outdoors","astroturf","42 degrees, relative humidity 56%, wind 18 mph",42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"29%",0,"0%",9,"38%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brian Hoyer","QB",2019,9,"IND","PIT",2019-11-03,"201911030pit","A","",24,26,1,39.5,19.25,2,"outdoors","grass","48 degrees, relative humidity 47%, wind 12 mph",48,12,26,17,168,3,1,21,105.9,4,34,1,6,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,"79%",0,"0%",0,"0%",17.32,4300,16.32,6000,16.32,15.32,16.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacoby Brissett","QB",2019,9,"IND","PIT",2019-11-03,"201911030pit","A","",24,26,1,39.5,19.25,2,"outdoors","grass","48 degrees, relative humidity 47%, wind 12 mph",48,12,5,4,59,0,0,27,115.8,1,4,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"21%",0,"0%",0,"0%",2.76,5600,2.76,7300,2.76,2.76,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
